patch_id,split,category,tile_name,tile_path,patch_path,row_offset,col_offset,x_min,y_min,x_max,y_max,crs,positive_fraction,ground_fraction,mean_slope_degrees,distance_to_positive_m,is_hard_negative,landslide_ids_in_tile,slido_ref_ids_in_tile,qc_status,qc_notes
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000000_c000128,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000000_c000128.npz,0,128,-2050872.0,2782744.0,-2050616.0,2783000.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.8516387939453125,6.371078968048096,709.0,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000128_c000512,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000128_c000512.npz,128,512,-2050488.0,2782616.0,-2050232.0,2782872.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.629791259765625,6.062590599060059,652.0559791919709,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000256_c000384,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000256_c000384.npz,256,384,-2050616.0,2782488.0,-2050360.0,2782744.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.6728515625,5.9180192947387695,483.14904532659483,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000128,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000128.npz,384,128,-2050872.0,2782360.0,-2050616.0,2782616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.678192138671875,4.860471725463867,325.0,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000640,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000640.npz,384,640,-2050360.0,2782360.0,-2050104.0,2782616.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.7077178955078125,5.554146766662598,534.0458781790194,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000000,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000000.npz,512,0,-2051000.0,2782232.0,-2050744.0,2782488.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.7086944580078125,4.128727912902832,197.0,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000640,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000640.npz,512,640,-2050360.0,2782232.0,-2050104.0,2782488.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.724639892578125,5.417548656463623,466.99464665025874,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000128,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000128.npz,640,128,-2050872.0,2782104.0,-2050616.0,2782360.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.6419677734375,5.670777320861816,69.0,False,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000384,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000384.npz,640,384,-2050616.0,2782104.0,-2050360.0,2782360.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.5919952392578125,8.724832534790039,180.94197965093673,True,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000512,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000512.npz,640,512,-2050488.0,2782104.0,-2050232.0,2782360.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.6241455078125,9.137312889099121,302.44668951734286,True,Gladstone_208,BurnWJ2012g,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000000,train,positive_interior,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000000.npz,0,0,-2052000.0,2773744.0,-2051744.0,2774000.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.7017364501953125,0.6501007080078125,14.824674606323242,0.0,False,Oregon_City_532;Oregon_City_557;Oregon_City_561,BurnWJ2010a,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000128,train,positive_interior,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000128.npz,0,128,-2051872.0,2773744.0,-2051616.0,2774000.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.643402099609375,0.6362457275390625,13.705697059631348,0.0,False,Oregon_City_532;Oregon_City_557;Oregon_City_561,BurnWJ2010a,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000256,train,positive_interior,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000256.npz,0,256,-2051744.0,2773744.0,-2051488.0,2774000.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.3880767822265625,0.6138458251953125,13.95233154296875,0.0,False,Oregon_City_532;Oregon_City_557;Oregon_City_561,BurnWJ2010a,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000384,train,positive_interior,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000384.npz,0,384,-2051616.0,2773744.0,-2051360.0,2774000.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.1075439453125,0.6324310302734375,14.36928653717041,0.0,False,Oregon_City_532;Oregon_City_557;Oregon_City_561,BurnWJ2010a,accept,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000512,train,negative,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,D:\LIDAR\oregon\oregon_lidar_pilot\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000512.npz,0,512,-2051488.0,2773744.0,-2051232.0,2774000.0,"COMPD_CS[""NAD83(2011) / Conus Albers + NAVD88 height - Geoid12B (m)"",PROJCS[""NAD83(2011) / Conus Albers"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83 (National Spatial Reference System 2011)"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Albers_Conic_Equal_Area""],PARAMETER[""standard_parallel_1"",29.5],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_center"",23],PARAMETER[""longitude_of_center"",-96],PARAMETER[""false_easting"",0],PARAMETER[""false_northing"",0],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6350""]],VERT_CS[""NAVD88 height - Geoid12B (m)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""meter"",1,AUTHORITY[""EPSG"",""9001""]],AXIS[""Up"",UP],AUTHORITY[""EPSG"",""5703""]]]",0.0,0.5751495361328125,15.267562866210938,54.0,True,Oregon_City_532;Oregon_City_557;Oregon_City_561,BurnWJ2010a,accept,
