patch_id,split,category,coverage_class,tile_name,channel,count,min,p10,p25,median,p75,p90,max,mean,std
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001024,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.572265625,3.4921875,7.24609375,16.40625,33.40625,76.5625,12.677908153884346,13.848909966436299
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001024,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.896240234375,-0.6016845703125,0.3232421875,0.8756103515625,0.98291015625,1.0,0.15580526835037745,0.7230197029385766
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001024,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.900390625,-0.51953125,0.1568603515625,0.708984375,0.943359375,1.0,0.09015754845131596,0.6669625056651696
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001024,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-1.8017578125,-0.11865234375,-0.0310516357421875,0.0029163360595703125,0.03839111328125,0.113677978515625,1.8427734375,0.0013422764895949513,0.15086229925590272
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001024,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,148.375,202.75,214.0,216.875,217.5,217.625,217.625,213.04182624816895,9.388274386877217
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001024,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.0455474853515625,0.08782958984375,0.173095703125,0.3935546875,0.87255859375,4.73046875,0.34256891917812027,0.45056462263530783
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-17.359375,-4.2890625,-2.69140625,-0.648193359375,0.98974609375,2.91015625,17.265625,-0.7498780075693503,3.4213709956316514
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,3.681640625,6.9453125,14.15625,28.09375,40.71875,84.0,18.798436506593134,15.022329445432282
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.982421875,-0.89697265625,-0.66845703125,-0.1358642578125,0.446533203125,1.0,-0.4565007561668608,0.551869542616604
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.3201904296875,0.206787109375,0.63134765625,0.8955078125,0.98583984375,1.0,0.47724151516922575,0.5092039213795978
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-3.783203125,-0.155517578125,-0.051177978515625,0.0021877288818359375,0.05872344970703125,0.15545654296875,3.794921875,0.002019161483985954,0.20389310951216247
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,136.875,195.875,207.0,214.875,217.0,217.5,217.625,210.06392860412598,10.762374757574147
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000384_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.09515380859375,0.1676025390625,0.33642578125,0.69970703125,1.0947265625,10.46875,0.5131855965073555,0.5773124838139956
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-11.5546875,-4.4453125,-2.130859375,-0.242431640625,1.5986328125,3.2001953125,11.3359375,-0.4008575975894928,2.9824301789606094
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.953125,4.8046875,12.984375,26.578125,39.6875,79.625,17.5252881180204,15.505135614809253
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.422119140625,0.19757080078125,0.70947265625,0.927734375,0.9892578125,1.0,0.4902685714423569,0.553899278920688
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.9716796875,-0.830078125,-0.482666015625,0.028720855712890625,0.65966796875,1.0,-0.32750662793478114,0.5878568174087966
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-2.599609375,-0.17401123046875,-0.051605224609375,0.0017156600952148438,0.056549072265625,0.1689453125,2.369140625,0.0008727327885935665,0.20493247428414624
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,143.75,196.875,208.125,215.375,217.375,217.625,217.625,210.494779586792,10.95467711476696
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.05169677734375,0.12127685546875,0.32080078125,0.6572265625,1.06640625,6.01171875,0.4861165431348127,0.5517080408437983
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-11.28125,-3.23828125,-1.6064453125,-0.210693359375,0.78271484375,2.2734375,11.3359375,-0.4108971683308482,2.2504405840351422
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.34228515625,2.962890625,7.28125,18.578125,32.71875,72.9375,12.603955368715106,13.068025985660402
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.75048828125,-0.1080322265625,0.513671875,0.85986328125,0.9755859375,1.0,0.31610715450005955,0.6255488189330853
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.971435546875,-0.849609375,-0.48095703125,0.26177978515625,0.8642578125,1.0,-0.2637372287708786,0.6627291197893866
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-1.466796875,-0.1177978515625,-0.028106689453125,0.001186370849609375,0.034454345703125,0.11474609375,1.65234375,0.0008874367440512287,0.13131192863934069
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,154.0,203.375,213.0,216.875,217.5,217.625,217.625,213.2954044342041,7.94587848308432
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000640,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.03619384765625,0.0728759765625,0.1748046875,0.449951171875,0.82763671875,3.890625,0.3259266367313103,0.37919605322323474
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000768,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-6.5703125,-2.546875,-1.1845703125,-0.092193603515625,0.74365234375,2.0859375,9.0546875,-0.14878275978844613,1.7940859179629571
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000768,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.201171875,2.689453125,5.96484375,12.46875,23.4921875,71.5625,9.591241311718477,10.3685295995705
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000768,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.87255859375,-0.466552734375,0.12982177734375,0.63720703125,0.91845703125,1.0,0.07841210955484712,0.6322500030666977
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000768,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.9833984375,-0.89306640625,-0.439453125,0.64111328125,0.95654296875,1.0,-0.17523463927773264,0.7506040839684226
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000768,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-1.1259765625,-0.091094970703125,-0.024261474609375,0.001567840576171875,0.0295562744140625,0.087066650390625,1.111328125,0.00016561165557504864,0.11077987265114363
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000768,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,156.0,210.1875,215.5,217.125,217.5,217.625,217.625,214.99954223632812,5.883246034675682
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000768,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.033905029296875,0.06756591796875,0.1436767578125,0.298095703125,0.56689453125,3.26953125,0.2419682973613817,0.29034530287511895
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-13.859375,-3.81640625,-2.185546875,-0.28076171875,1.257080078125,2.728515625,11.484375,-0.500078970217146,2.7441936048785847
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.6318359375,3.611328125,7.79296875,17.671875,32.90625,76.4375,12.95183254199219,13.468617276253228
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.87451171875,-0.583984375,0.0,0.62646484375,0.9345703125,1.0,0.016747116093029035,0.65137111511271
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.9736328125,-0.79931640625,0.0552215576171875,0.7978515625,0.96826171875,1.0,0.020919057066748792,0.7582861203644315
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-2.21484375,-0.12493896484375,-0.03350830078125,0.0025272369384765625,0.040130615234375,0.120361328125,1.8994140625,0.0009132207524089608,0.1547677824711098
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,148.625,203.1875,213.375,216.875,217.5,217.625,217.625,213.06882858276367,8.911855493144682
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c000896,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.0454864501953125,0.0908203125,0.1866455078125,0.43048095703125,0.845703125,4.65625,0.3461981570626449,0.43462110816296917
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-17.359375,-6.58203125,-2.939453125,-0.1617431640625,1.73046875,3.494140625,17.8125,-0.8865541288396344,4.031387128754112
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,2.234375,5.00390625,12.546875,34.5,50.53125,82.125,20.64308047341183,19.145364750171836
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.91796875,-0.7598876953125,-0.455078125,0.380615234375,0.89404296875,1.0,-0.20526164067814534,0.660958874170153
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.82861328125,-0.0941009521484375,0.59619140625,0.83544921875,0.965087890625,1.0,0.32875922533548874,0.6425878415800003
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-3.037109375,-0.2222900390625,-0.0511474609375,0.0023527145385742188,0.059906005859375,0.22265625,2.97265625,0.0017283277729802649,0.2580905135808471
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,139.875,184.75,201.75,215.5,217.25,217.625,217.625,207.44872283935547,14.686055325160211
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001024,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.0612945556640625,0.12042236328125,0.310791015625,0.9234619140625,1.56640625,7.953125,0.6284151607042077,0.7469998463355926
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-17.359375,-6.10546875,-1.625,0.3729248046875,2.060546875,3.892578125,17.8125,-0.27713062695693225,4.0373583524642624
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,4.1171875,8.7265625,24.453125,40.0078125,52.65625,82.125,26.240186581679154,18.66059499932774
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.931884765625,-0.7861328125,-0.4573974609375,0.201080322265625,0.695556640625,1.0,-0.26898697654723946,0.6034777264280158
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.16156005859375,0.43603515625,0.732421875,0.92578125,0.9892578125,1.0,0.5691191804689879,0.4894556507924809
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-3.037109375,-0.279052734375,-0.0926513671875,0.002117156982421875,0.09674072265625,0.2767333984375,2.97265625,0.0006907112638145918,0.2845877566847397
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,139.875,182.125,196.5,209.625,216.625,217.375,217.625,204.26463317871094,14.905642434092215
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001152,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.10504150390625,0.2198486328125,0.62939453125,1.1025390625,1.67578125,7.953125,0.7913615227244009,0.738712706883376
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-13.609375,-3.8349609375,-2.32421875,-0.66748046875,0.9765625,2.7490234375,13.3984375,-0.672067153500393,2.882012746116803
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,6.38671875,11.8125,20.984375,32.40625,43.15625,78.5,23.236125756811816,14.423573981307234
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.97705078125,-0.84814453125,-0.378173828125,0.2095947265625,0.62109375,1.0,-0.2760990028218657,0.6015601126215324
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.20355224609375,0.32196044921875,0.767578125,0.951171875,0.9931640625,1.0,0.5659940950909004,0.49147435273761164
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-1.947265625,-0.20166015625,-0.07867431640625,0.0047931671142578125,0.08551025390625,0.20001220703125,2.01953125,0.0019820713923763833,0.20759488529664508
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,145.5,193.25,203.625,211.625,215.75,217.125,217.625,207.82733917236328,10.907951336063428
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000512_c001280,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.1680908203125,0.290283203125,0.515625,0.822265625,1.1943359375,5.7734375,0.6278362174516587,0.4916663407054136
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000384,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-10.734375,-3.3046875,-1.593017578125,0.1783447265625,1.8916015625,3.29296875,9.53125,0.0949633710552007,2.601788751240692
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000384,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,2.0234375,4.7685546875,10.7109375,23.0625,36.53125,76.375,15.609858746640384,14.359275133196492
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000384,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.683349609375,-0.0,0.6640625,0.9189453125,0.98828125,1.0,0.40694186108339636,0.6155448550861548
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000384,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.96484375,-0.8076171875,-0.4359130859375,0.1400146484375,0.7685546875,1.0,-0.2725095864334435,0.6174486322156605
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000384,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-1.9375,-0.15625,-0.04632568359375,0.0009639263153076172,0.048797607421875,0.1480712890625,2.37109375,-0.00024246826069429517,0.1771800088655495
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000384,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,148.75,200.0,210.5,216.125,217.375,217.625,217.625,211.74800491333008,9.770277203708448
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000384,train,positive_interior,near_full_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.0563507080078125,0.119873046875,0.261474609375,0.56640625,0.95654296875,4.83984375,0.42104491784903075,0.4699508824057758
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-10.1796875,-4.03515625,-2.072265625,-0.2969970703125,1.3232421875,2.892578125,9.53125,-0.4080141398590058,2.64203224260051
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.74755859375,3.767578125,8.796875,21.484375,36.15625,76.375,14.358476575027453,14.155625503249293
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.67578125,0.0797576904296875,0.72265625,0.93359375,0.98974609375,1.0,0.4499066456937726,0.6135284397695067
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.92333984375,-0.6719970703125,-0.2119140625,0.44775390625,0.87646484375,1.0,-0.10880674613872543,0.6397889490559092
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-1.7548828125,-0.13775634765625,-0.0379638671875,0.0022106170654296875,0.04339599609375,0.13043212890625,2.369140625,0.0010197965157203726,0.15500309143060356
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,148.75,200.25,211.375,216.625,217.5,217.625,217.625,212.30686378479004,9.235183173892976
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000512,train,positive_interior,mixed_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.048187255859375,0.0952606201171875,0.2125244140625,0.5255126953125,0.94140625,4.83984375,0.3816913215632667,0.43950296673697736
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000640,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-8.3125,-3.0,-1.6318359375,-0.3826904296875,0.7760009765625,2.048828125,7.97265625,-0.47934548929333687,2.0452920620508883
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000640,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.33544921875,2.896484375,6.30859375,12.9140625,25.4296875,69.0625,10.21089608364855,11.052260885773187
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000640,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.9208984375,-0.64404296875,0.206298828125,0.798828125,0.96630859375,1.0,0.09756294935868937,0.7129382240897504
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000640,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.93115234375,-0.65625,0.0806884765625,0.7056884765625,0.9404296875,1.0,0.03787862244007556,0.6933744176085244
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000640,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-1.06640625,-0.088836669921875,-0.024200439453125,0.0019268989562988281,0.030445098876953125,0.087554931640625,1.111328125,0.0011151122425872018,0.10882886654610936
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000640,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,multidirectional_hillshade,65536,159.75,208.875,215.375,217.125,217.5,217.625,217.625,214.65027618408203,6.510800637441376
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000640,train,positive_boundary,low_coverage_positive,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,tri,65536,0.0,0.0382080078125,0.07354736328125,0.150390625,0.304931640625,0.62109375,2.9921875,0.2586666889819753,0.31275676333995384
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000896,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,local_relief,65536,-14.015625,-5.06640625,-3.0,-1.2119140625,0.392578125,2.2109375,11.484375,-1.3681161273270845,2.8922259785991247
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000896,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,slope_degrees,65536,0.0,1.81884765625,4.14453125,12.0703125,30.859375,45.03125,79.375,18.676806091621984,17.321450428962663
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000896,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_sin,65536,-1.0,-0.95849609375,-0.80126953125,-0.49072265625,0.16748046875,0.73681640625,1.0,-0.2868410828532433,0.6146169476449937
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000896,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,aspect_cos,65536,-1.0,-0.78759765625,-0.02994537353515625,0.626953125,0.87841796875,0.97900390625,1.0,0.359997425196525,0.6406023191167188
legacy_USGS_LPC_OR_WesternWildfires_A22_s04560w14400_r000640_c000896,train,negative,negative,USGS_LPC_OR_WesternWildfires_A22_s04560w14400.laz,curvature,65536,-2.21484375,-0.1875,-0.047821044921875,0.00199127197265625,0.05859375,0.19085693359375,2.166015625,0.0026448707312738406,0.2089813716760685
