patch_id,split,category,region_id,region_role,lidar_project,lidar_year,lidar_year_source,label_quality,tile_name,tile_path,patch_path,row_offset,col_offset,x_min,y_min,x_max,y_max,crs,positive_fraction,ignore_fraction,ground_fraction,mean_slope_degrees,distance_to_positive_m,is_hard_negative,landslide_ids_in_tile,slido_ref_ids_in_tile,qc_status,qc_notes,patch_landslide_ids,patch_polygon_keys,contains_positive_boundary,boundary_pixel_fraction,boundary_of_positive_fraction,coverage_class,selected_for_manifest,sampling_reason
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000384,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000384.npz,1024,384,504576.0,1384081.5,504960.0,1384465.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.2511444091796875,31.922168731689453,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000512,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000512.npz,1024,512,504768.0,1384081.5,505152.0,1384465.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.24371337890625,34.076324462890625,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000640,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000640.npz,1024,640,504960.0,1384081.5,505344.0,1384465.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.237701416015625,35.578033447265625,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000768,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000768.npz,1024,768,505152.0,1384081.5,505536.0,1384465.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.261627197265625,30.330745697021484,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000896,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted_with_ignore,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c000896.npz,1024,896,505344.0,1384081.5,505728.0,1384465.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.856887817383,0.10075378418,0.279510498046875,27.14539337158203,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,true,0.00506591796875,0.00591199672347,mixed_positive,true,kept_all_negative_or_boundary_context
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c001024,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted_with_ignore,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001024_c001024.npz,1024,1024,505536.0,1384081.5,505920.0,1384465.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",0.356887817383,0.13591003418,0.2730865478515625,33.305091857910156,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,true,0.00506591796875,0.0141947069135,mixed_positive,true,kept_all_negative_or_boundary_context
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000000,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000000.npz,1152,0,504000.0,1383889.5,504384.0,1384273.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.279937744140625,30.745874404907227,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000128,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000128.npz,1152,128,504192.0,1383889.5,504576.0,1384273.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.2322235107421875,33.91533660888672,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000256,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000256.npz,1152,256,504384.0,1383889.5,504768.0,1384273.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.209564208984375,35.93742752075195,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000384,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000384.npz,1152,384,504576.0,1383889.5,504960.0,1384273.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.2508392333984375,33.6820182800293,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000512,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000512.npz,1152,512,504768.0,1383889.5,505152.0,1384273.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.2527618408203125,31.819421768188477,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000640,train,positive_interior,legacy,train_val,USGS_LPC_OR_WesternWildfires_A22_s05040w13830,2024,las_header.creation_date,accepted,USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,F:\LIDAR\oregon\probe_lidar\tillamook_probe\USGS_LPC_OR_WesternWildfires_A22\USGS_LPC_OR_WesternWildfires_A22_s05040w13830.laz,patches\train\legacy_USGS_LPC_OR_WesternWildfires_A22_s05040w13830_r001152_c000640.npz,1152,640,504960.0,1383889.5,505344.0,1384273.5,"COMPD_CS[""NAD83(2011) / Oregon GIC Lambert (ft) + NAVD88 height - Geoid12B (Intl Feet)"",PROJCS[""NAD83(2011) / Oregon GIC Lambert (ft)"",GEOGCS[""NAD83(2011)"",DATUM[""NAD83_National_Spatial_Reference_System_2011"",SPHEROID[""GRS 1980"",6378137,298.257222101,AUTHORITY[""EPSG"",""7019""]],AUTHORITY[""EPSG"",""1116""]],PRIMEM[""Greenwich"",0,AUTHORITY[""EPSG"",""8901""]],UNIT[""degree"",0.0174532925199433,AUTHORITY[""EPSG"",""9122""]],AUTHORITY[""EPSG"",""6318""]],PROJECTION[""Lambert_Conformal_Conic_2SP""],PARAMETER[""standard_parallel_1"",43],PARAMETER[""standard_parallel_2"",45.5],PARAMETER[""latitude_of_origin"",41.75],PARAMETER[""central_meridian"",-120.5],PARAMETER[""false_easting"",1312335.958],PARAMETER[""false_northing"",0],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""X"",EAST],AXIS[""Y"",NORTH],AUTHORITY[""EPSG"",""6557""]],VERT_CS[""NAVD88 height - Geoid12B (Intl Feet)"",VERT_DATUM[""North American Vertical Datum 1988"",2005,AUTHORITY[""EPSG"",""5103""]],UNIT[""foot"",0.3048,AUTHORITY[""EPSG"",""9002""]],AXIS[""Gravity-related height"",UP],AUTHORITY[""EPSG"",""8228""]]]",1,0,0.2351837158203125,29.060678482055664,0.0,False,BeauJD1973hazards_238;Tillamook_2282;Tillamook_2292;Tillamook_2294,BeauJD1973hazards;CalhNC2020a,,,Tillamook_2282,Tillamook_2282,false,0,0,full_positive,false,dropped_redundant_full_interior_within_group
