patch_id,tile_name,split,naip_path,naip_year,naip_width,naip_height,naip_resolution_m,naip_valid_fraction,naip_has_nir,status,error
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000256_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000256_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000384_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000512_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000512_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000512_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000512_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000640_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000640_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2781_r000640_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000000_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000000_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000128_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000128_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000256_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000256_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000384_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000512_c000640.npz,2022,854,854,0.5995316159250585,0.9999341849075024,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2051n2782_r000640_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000000_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000128_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000256_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000384_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000512_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2773_r000640_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000000_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000128_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000256,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000256.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000256_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000384_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000512_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2774_r000640_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000384.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000512.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000000_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000128_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000128_c000000.npz,2022,854,854,0.5995316159250585,0.9999766904880738,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000000.npz,2022,854,854,0.5995316159250585,0.9999657213059908,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000384,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000384.npz,2022,854,854,0.5995316159250585,0.9998793389970877,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000512,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000256_c000512.npz,2022,854,854,0.5995316159250585,0.9997710183240187,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000384_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000384_c000128.npz,2022,854,854,0.5995316159250585,0.9998464314508388,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000128,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000128.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000640,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775.laz,train,patches\train\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2775_r000640_c000640.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000000,USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776.laz,validation,patches\validation\USGS_LPC_OR_OLCMetro_2019_A19_w2052n2776_r000000_c000000.npz,2022,854,854,0.5995316159250585,1.0,True,ok,
